# time_tab [s], mv_ex [kg m/s], mv_ey [kg m/s], mv_ez [kg m/s], , Mv_ix [kg m/s], Mv_iy [kg m/s], Mv_iz [kg m/s]
0.000000000000000000e+00 -1.851406150336912813e-17 6.609018475784928074e-17 -9.259416670384748664e-18 -1.584050095057597156e-16 3.513410582645075489e-16 -3.841712022173469164e-16
2.500000000000000052e-09 -2.364820244575460827e-17 8.016015297991159493e-17 -2.703827226262089211e-17 -1.581622771180456039e-16 3.300539846497209891e-16 -3.775542013601374311e-16
5.000000000000000105e-09 -2.516108431977941677e-17 5.795494755010499996e-17 -3.592315009882538169e-17 -1.360256226877354728e-16 3.228704129038704880e-16 -3.608666103168786253e-16
7.500000000000000984e-09 -2.218493059984634149e-17 7.120202478817219390e-17 -3.518031287755868228e-17 -1.598306340192793809e-16 3.092805141901755841e-16 -3.371008516631964572e-16
1.000000000000000021e-08 -4.267507559674200094e-17 8.233978103612503008e-17 -2.661664586307538474e-17 -1.542082373577322066e-16 3.234063555603655483e-16 -3.165938965462019578e-16
1.249999999999999943e-08 -3.691161663986649502e-17 4.693373821936519102e-17 -3.035037824791442908e-17 -1.491972426318269818e-16 3.183823587943914493e-16 -3.098395808551451385e-16
1.500000000000000197e-08 -2.593939555284700376e-17 4.625383203473418906e-17 -2.450610759562189281e-17 -1.586550676660931343e-16 3.200290580751597854e-16 -3.467494140959636975e-16
1.750000000000000119e-08 -3.850982866870602483e-17 4.538720308270684430e-17 -2.494799791391128690e-17 -1.544349172598954456e-16 3.257995294245794885e-16 -3.553652280068051336e-16
2.000000000000000042e-08 -4.893004029522769913e-17 3.564511301369684374e-17 1.681979583441134376e-19 -1.363621223723282105e-16 3.591833693786045379e-16 -3.580797661952353387e-16
2.249999999999999964e-08 -5.393621517533502125e-17 3.858650748364783994e-17 -1.910440210939499367e-17 -1.294822949139792707e-16 3.462381903017047462e-16 -3.062629702423475645e-16
2.499999999999999887e-08 -5.382873195973422268e-17 3.037082723057647689e-17 -2.481632871899239274e-17 -1.058590707530079938e-16 3.575032239266743755e-16 -2.964675014952243837e-16
2.750000000000000140e-08 -5.955049866773374921e-17 3.164008377086146815e-17 -3.188248954766407690e-17 -1.231769246315865481e-16 3.429565944117605508e-16 -2.619739059808447826e-16
3.000000000000000394e-08 -6.577745841849325440e-17 4.446171216663292712e-17 -3.238508981054379754e-17 -1.146022140134106149e-16 3.633383185682197843e-16 -2.870645620997772291e-16
3.249999999999999985e-08 -5.520584972012178629e-17 5.141306269298853128e-17 -2.439697927081386868e-17 -9.944288742800921194e-17 3.335084187107374644e-16 -2.825457411603892505e-16
3.500000000000000239e-08 -4.610557761845015820e-17 4.807396924009806549e-17 -1.385448373266883642e-17 -1.258913036951431772e-16 3.408561544720080824e-16 -2.862830716409370105e-16
3.749999999999999830e-08 -3.821433687595786628e-17 5.637596570393665422e-17 1.277924559900773886e-17 -1.040333332468652321e-16 3.359956527049609832e-16 -2.736808005670519007e-16
4.000000000000000084e-08 -3.731823370134873470e-17 7.086344696884043041e-17 9.828426528160848454e-18 -9.238844639747564031e-17 3.545041097574283199e-16 -2.944916061230591020e-16
4.250000000000000337e-08 -4.553833707760615392e-17 7.682830202061397881e-17 -1.080035558702080039e-17 -8.184592723894623685e-17 3.467467232585366606e-16 -2.942250759701107206e-16
4.499999999999999929e-08 -5.891281200117952587e-17 7.668812741746169219e-17 -2.736262111112642902e-17 -1.255612803491342610e-16 3.604596322852278963e-16 -3.048037193309934079e-16
4.750000000000000182e-08 -4.745558242291802712e-17 8.305697076407762302e-17 -3.863347486449318539e-17 -1.158423478550638985e-16 3.859810941554581490e-16 -3.076865081615136240e-16
4.999999999999999774e-08 -5.152242614745094588e-17 6.938764369773358653e-17 -4.794210323553288459e-17 -8.695951823839170466e-17 4.125116142312812546e-16 -3.151022434636966634e-16
5.250000000000000027e-08 -5.822033891431383529e-17 6.950220555356622182e-17 -4.661300192904107308e-17 -1.134746044700247372e-16 3.962470831764835400e-16 -2.906153243288152812e-16
5.500000000000000281e-08 -6.871517130741999418e-17 6.438983689032576963e-17 -5.740761091380127858e-17 -1.248222394535400675e-16 3.896095342293676185e-16 -2.826221407656507483e-16
5.749999999999999872e-08 -3.611647747902727136e-17 6.418090415745003446e-17 -5.868459971965511351e-17 -1.614055792703729354e-16 3.990996478172800346e-16 -2.708552636431784636e-16
6.000000000000000787e-08 -3.772890352488189958e-17 6.495146951941383926e-17 -4.009374713848465024e-17 -1.545466116740817476e-16 3.770959286227611709e-16 -2.842637768804735791e-16
6.249999999999999717e-08 -5.379762085033524908e-17 6.348211303744463603e-17 -4.945210054306938595e-17 -1.443395807693493884e-16 3.907399974256261104e-16 -2.805972562274272529e-16
6.499999999999999971e-08 -4.926225820843241765e-17 5.696073431447386661e-17 -7.359638423831223487e-17 -1.701699677260260715e-16 3.765181222113853725e-16 -2.805178147718652912e-16
6.750000000000000224e-08 -4.268516721140622450e-17 7.719032766640677464e-17 -6.412020972052628434e-17 -1.490833397612895944e-16 3.469097298245088197e-16 -2.594453064772260712e-16
