# time_tab [s], number_e [#], Ek_e [eV], qV_e [eV], number_i [#], Ek_i [eV], qV_i [eV]
0.000000000000000000e+00 4.999998000000000000e+06 7.502497163405205078e+11 -8.613536524273056030e+09 4.999998000000000000e+06 1.939179337378708267e+10 -8.152126733357231140e+09
2.500000000000000052e-09 4.991651000000000000e+06 7.485712932672758789e+11 -8.603570619376731873e+09 4.999978000000000000e+06 1.939141949474118042e+10 -8.152127755956459045e+09
5.000000000000000105e-09 4.983289000000000000e+06 7.468789775302316895e+11 -7.902660764867387772e+09 4.999944000000000000e+06 1.939121959290457916e+10 -7.461206665526863098e+09
7.500000000000000984e-09 4.975088000000000000e+06 7.452526617571044922e+11 -5.929060940805419922e+09 4.999913000000000000e+06 1.939105570251430130e+10 -5.499541629821437836e+09
1.000000000000000021e-08 4.966914000000000000e+06 7.435948173785566406e+11 -2.645206765085436821e+09 4.999883000000000000e+06 1.939144173624944305e+10 -2.224197771108838558e+09
1.249999999999999943e-08 4.958706000000000000e+06 7.419583689171462402e+11 1.801532019861388922e+09 4.999845000000000000e+06 1.939098452444375610e+10 2.222137325647799969e+09
1.500000000000000197e-08 4.950788000000000000e+06 7.403828156872280273e+11 7.431561391594252586e+09 4.999814000000000000e+06 1.939079744090895462e+10 7.863645327291821480e+09
1.750000000000000119e-08 4.942995000000000000e+06 7.387942851484301758e+11 1.421762892823397064e+10 4.999777000000000000e+06 1.939033618915548706e+10 1.467707247029762459e+10
2.000000000000000042e-08 4.935302000000000000e+06 7.372100129367258301e+11 2.212475626888431168e+10 4.999746000000000000e+06 1.939000695011673737e+10 2.263094716181205750e+10
2.249999999999999964e-08 4.927713000000000000e+06 7.356281127620632324e+11 3.106570577224103165e+10 4.999712000000000000e+06 1.939031252651618958e+10 3.164094894366747284e+10
2.499999999999999887e-08 4.920235000000000000e+06 7.340219421699434814e+11 4.097518471537702942e+10 4.999678000000000000e+06 1.938997430918534851e+10 4.164280369702841187e+10
2.750000000000000140e-08 4.913005000000000000e+06 7.324542677320493164e+11 5.173483224009318542e+10 4.999650000000000000e+06 1.938952393848274231e+10 5.251959525529085541e+10
